,date,code,open,high,low,close,preclose,volume,amount,pctChg
219,2022-11-29,sh.000300,3766.5702,3854.7742,3766.5702,3848.4224,3733.2424,17870139200,289062336430.7000,3.085254
220,2022-11-30,sh.000300,3836.5598,3867.6591,3833.8272,3853.0365,3848.4224,15751140000,250051468093.3000,0.119896
221,2022-12-01,sh.000300,3921.2954,3944.5645,3893.8718,3894.7687,3853.0365,16996458500,306678195716.4000,1.083099
222,2022-12-02,sh.000300,3886.4034,3898.1146,3865.8844,3870.9478,3894.7687,11678635000,201253166362.9000,-0.611613
223,2022-12-05,sh.000300,3907.6375,3947.4760,3900.6742,3946.8759,3870.9478,20174722100,296615512326.6000,1.961486
224,2022-12-06,sh.000300,3929.0063,3988.9007,3922.9969,3968.1979,3946.8759,15510832300,275583430840.8000,0.540225
225,2022-12-07,sh.000300,3956.6722,3999.5864,3944.1831,3958.4409,3968.1979,14300135600,255490829027.1000,-0.245880
226,2022-12-08,sh.000300,3953.1990,3971.4927,3941.2966,3959.1798,3958.4409,11519998600,198037690481.4000,0.018666
227,2022-12-09,sh.000300,3961.9919,4003.3178,3944.4396,3998.2442,3959.1798,15377495400,268166789656.9000,0.986679
228,2022-12-12,sh.000300,3976.1722,3983.4332,3950.3203,3953.4433,3998.2442,12593536800,227606300936.9000,-1.120514
229,2022-12-13,sh.000300,3953.5482,3964.3957,3939.9795,3945.6813,3953.4433,10099410000,184020700110.0000,-0.196335
230,2022-12-14,sh.000300,3952.7885,3972.7381,3935.7668,3954.8857,3945.6813,9852800600,196175108617.2000,0.233278
231,2022-12-15,sh.000300,3954.6720,3963.5002,3926.4997,3951.9885,3954.8857,8886472500,181994889123.4000,-0.073256
232,2022-12-16,sh.000300,3931.2318,3960.4705,3929.4873,3954.2270,3951.9885,9317856700,167488442588.9000,0.056642
233,2022-12-19,sh.000300,3952.7707,3966.5679,3878.4367,3893.2207,3954.2270,10691907500,180801387702.4000,-1.542812
234,2022-12-20,sh.000300,3881.2257,3881.2729,3811.4759,3829.0173,3893.2207,8309682200,164046440873.7000,-1.649108
235,2022-12-21,sh.000300,3839.0009,3853.7272,3821.4037,3830.5384,3829.0173,6483921500,123450040359.8000,0.039726
236,2022-12-22,sh.000300,3859.2041,3882.1263,3821.3418,3836.0280,3830.5384,8370517300,163970306950.9000,0.143311
237,2022-12-23,sh.000300,3811.6164,3848.3436,3805.9487,3828.2188,3836.0280,6527814800,130559415565.7000,-0.203575
238,2022-12-26,sh.000300,3830.5682,3856.8066,3827.5186,3843.4887,3828.2188,7300571200,148692832422.1000,0.398877
239,2022-12-27,sh.000300,3860.9054,3891.8497,3856.5800,3887.8540,3843.4887,7751535000,152032206630.9000,1.154298
240,2022-12-28,sh.000300,3874.9132,3884.7205,3854.9406,3871.2644,3887.8540,8442465600,160671122030.7000,-0.426703
241,2022-12-29,sh.000300,3854.2363,3868.2933,3838.4803,3856.7007,3871.2644,7939481500,149011372437.3000,-0.376200
242,2022-12-30,sh.000300,3873.9358,3887.5527,3868.7569,3871.6338,3856.7007,7877327200,148295049381.5000,0.387199
243,2023-01-03,sh.000300,3864.8356,3893.9904,3831.2450,3887.8992,3871.6338,11505187500,207540165953.2000,0.420117
244,2023-01-04,sh.000300,3886.2504,3905.9032,3873.6549,3892.9477,3887.8992,11066074300,198997711686.0000,0.129852
245,2023-01-05,sh.000300,3913.4928,3974.8750,3912.2600,3968.5782,3892.9477,11650239500,256312608292.0000,1.942757
246,2023-01-06,sh.000300,3969.5493,4000.4143,3966.4696,3980.8888,3968.5782,11095303800,235744305582.2000,0.310202
247,2023-01-09,sh.000300,3998.5278,4023.0898,3990.7073,4013.1196,3980.8888,11705442500,233212426458.1000,0.809638
248,2023-01-10,sh.000300,4014.7125,4030.4574,4002.2297,4017.4737,4013.1196,10175114100,214871166239.5000,0.108497
249,2023-01-11,sh.000300,4019.8844,4043.3991,4008.0153,4010.0309,4017.4737,9999788900,203000262960.6000,-0.185261
250,2023-01-12,sh.000300,4021.7547,4030.2876,4003.5079,4017.8692,4010.0309,9055262700,183686268106.8000,0.195467
251,2023-01-13,sh.000300,4032.2906,4074.3772,4027.8864,4074.3772,4017.8692,9587189600,212173997498.4000,1.406417
252,2023-01-16,sh.000300,4077.8793,4177.1035,4076.6394,4137.9643,4074.3772,15139545500,319007749371.3000,1.560658
253,2023-01-17,sh.000300,4138.8433,4148.5838,4118.1570,4137.2422,4137.9643,9547904000,204381576523.4000,-0.017451
254,2023-01-18,sh.000300,4140.1019,4151.4577,4125.7687,4130.3143,4137.2422,8420064500,172126171819.2000,-0.167452
255,2023-01-19,sh.000300,4125.5772,4156.0077,4105.9797,4156.0077,4130.3143,9460839800,192699589774.1000,0.622069
256,2023-01-20,sh.000300,4166.8444,4189.8310,4161.6698,4181.5267,4156.0077,12355380900,222342455100.7000,0.614027
257,2023-01-30,sh.000300,4267.6248,4268.1522,4197.8596,4201.3450,4181.5267,16460706400,330193322092.2000,0.473949
258,2023-01-31,sh.000300,4200.5813,4212.7347,4153.0484,4156.8578,4201.3450,12455083500,249365321627.1000,-1.058880
259,2023-02-01,sh.000300,4170.1322,4195.9332,4137.7659,4195.9332,4156.8578,14100895400,265553944709.3000,0.940023
260,2023-02-02,sh.000300,4207.4123,4207.4123,4170.5565,4181.1493,4195.9332,13382373600,262497434837.0000,-0.352339
261,2023-02-03,sh.000300,4162.0258,4162.0258,4103.1654,4141.6319,4181.1493,11704122100,226914770043.9000,-0.945132
262,2023-02-06,sh.000300,4103.8307,4105.9445,4065.2224,4086.8779,4141.6319,11019271700,226345113968.7000,-1.322039
263,2023-02-07,sh.000300,4098.3117,4107.3438,4077.9623,4094.2335,4086.8779,9136007200,183537351577.1000,0.179981
264,2023-02-08,sh.000300,4099.8573,4111.4745,4072.6474,4076.1411,4094.2335,8478609900,170591751817.3000,-0.441900
265,2023-02-09,sh.000300,4067.5631,4130.8565,4064.7489,4130.8565,4076.1411,10228996100,211722604859.2000,1.342333
266,2023-02-10,sh.000300,4124.0986,4125.2893,4092.3472,4106.3097,4130.8565,9671673300,195348320573.4000,-0.594230
267,2023-02-13,sh.000300,4098.8795,4146.4500,4092.2729,4143.5740,4106.3097,12889257700,251990181553.9000,0.907489
268,2023-02-14,sh.000300,4151.2470,4152.0487,4125.2583,4145.2902,4143.5740,10249989000,204915435749.9000,0.041418
269,2023-02-15,sh.000300,4146.8547,4153.7159,4115.9671,4123.6893,4145.2902,12166450800,219855528966.4000,-0.521095
270,2023-02-16,sh.000300,4125.4087,4167.9003,4068.8591,4093.4876,4123.6893,15931058500,281315625588.6000,-0.732395
271,2023-02-17,sh.000300,4086.2237,4104.6398,4032.9285,4034.5070,4093.4876,11614258900,225737746955.0000,-1.440840
272,2023-02-20,sh.000300,4039.9623,4134.8623,4035.4762,4133.4896,4034.5070,16179448100,280122962150.4000,2.453400
273,2023-02-21,sh.000300,4130.0632,4151.7994,4116.2716,4144.3536,4133.4896,14577617300,249674201048.2000,0.262829
274,2023-02-22,sh.000300,4118.9669,4134.8759,4101.8596,4106.9506,4144.3536,10429029500,191586158991.2000,-0.902505
275,2023-02-23,sh.000300,4106.2136,4132.3896,4088.2073,4103.6463,4106.9506,10356490600,197193582430.1000,-0.080456
276,2023-02-24,sh.000300,4100.9897,4102.6094,4048.2374,4061.0457,4103.6463,10098942500,191210465053.2000,-1.038116
277,2023-02-27,sh.000300,4040.4571,4067.0296,4034.5237,4043.8444,4061.0457,9378763000,187959491145.3000,-0.423568
278,2023-02-28,sh.000300,4058.1298,4074.2639,4026.4476,4069.4587,4043.8444,11032359100,198799712379.1000,0.633415
279,2023-03-01,sh.000300,4068.7331,4135.4812,4061.2167,4126.9415,4069.4587,15601579400,255374791015.7000,1.412542
280,2023-03-02,sh.000300,4119.9919,4137.2525,4113.8264,4117.7377,4126.9415,14821763700,235953764969.5000,-0.223017
281,2023-03-03,sh.000300,4126.0183,4135.2116,4100.3827,4130.5513,4117.7377,16033174100,226914545628.4000,0.311181
282,2023-03-06,sh.000300,4131.1525,4132.8367,4088.4484,4109.0102,4130.5513,16297180700,283079861971.5000,-0.521507
283,2023-03-07,sh.000300,4103.6419,4124.9609,4046.5679,4048.8519,4109.0102,19591206800,272491994009.2000,-1.464058
284,2023-03-08,sh.000300,4030.7387,4037.2870,4011.5231,4034.1077,4048.8519,11793649300,191659655190.9000,-0.364158
285,2023-03-09,sh.000300,4035.8433,4043.8493,4000.8901,4019.8505,4034.1077,11653962900,201737990686.8000,-0.353416
286,2023-03-10,sh.000300,3991.7959,4004.3612,3966.4280,3967.1352,4019.8505,12385540900,218286956131.0000,-1.311375
287,2023-03-13,sh.000300,3962.6426,4008.6860,3962.6426,4008.6860,3967.1352,14356137000,242865516757.6000,1.047375
288,2023-03-14,sh.000300,3999.8803,4001.9415,3946.9405,3984.6956,4008.6860,15054417400,267224848810.5000,-0.598460
289,2023-03-15,sh.000300,4011.8444,4018.7495,3986.9020,3986.9020,3984.6956,14202600700,232101093978.6000,0.055372
290,2023-03-16,sh.000300,3958.1962,3981.3210,3936.4758,3939.1505,3986.9020,15251564400,246264286428.0000,-1.197709
291,2023-03-17,sh.000300,3971.1585,4004.2153,3945.2501,3958.8194,3939.1505,17743381800,305541015556.1000,0.499318
292,2023-03-20,sh.000300,3962.6625,3979.5485,3935.0161,3939.0770,3958.8194,20526497000,319760032638.0000,-0.498694
293,2023-03-21,sh.000300,3948.1573,3982.7047,3948.1573,3982.3782,3939.0770,14509067900,251631985016.9000,1.099273
294,2023-03-22,sh.000300,3993.7849,4016.4495,3986.7093,3999.4427,3982.3782,14922897000,265180992104.1000,0.428500
295,2023-03-23,sh.000300,3985.9928,4039.0895,3983.9986,4039.0895,3999.4427,15888742100,296479529467.0000,0.991308
296,2023-03-24,sh.000300,4035.1564,4037.8417,4017.0028,4027.0457,4039.0895,15944233000,295785588943.1000,-0.298181
297,2023-03-27,sh.000300,4023.3028,4023.3028,3987.0297,4012.4771,4027.0457,16848227900,315474696948.0000,-0.361769
298,2023-03-28,sh.000300,4015.6973,4023.7834,3994.5999,3999.5147,4012.4771,13189511700,248736920971.8000,-0.323052
299,2023-03-29,sh.000300,4013.5926,4017.7572,3992.6662,4006.1440,3999.5147,13374351000,263866922733.1000,0.165753
300,2023-03-30,sh.000300,4009.5573,4040.5023,3983.8958,4038.5257,4006.1440,14990103700,280004715991.0000,0.808301
301,2023-03-31,sh.000300,4045.4538,4063.5675,4039.9587,4050.9257,4038.5257,13884254600,279863685781.0000,0.307043
302,2023-04-03,sh.000300,4059.6227,4094.9376,4059.0607,4090.5676,4050.9257,18212431300,382895558426.0000,0.978589
303,2023-04-04,sh.000300,4089.2932,4103.1583,4080.0682,4103.1052,4090.5676,19714663100,394443175146.2000,0.306500
304,2023-04-06,sh.000300,4084.1320,4098.8332,4078.4048,4096.6400,4103.1052,15070337400,328981851588.3000,-0.157568
305,2023-04-07,sh.000300,4096.9009,4131.3126,4092.1848,4123.2799,4096.6400,12867673800,286567771883.1000,0.650287
306,2023-04-10,sh.000300,4132.0096,4132.2952,4099.0519,4104.8118,4123.2799,15245300200,340822557207.6000,-0.447898
307,2023-04-11,sh.000300,4108.5062,4116.1247,4083.4946,4100.1479,4104.8118,15390133300,324192951998.7000,-0.113620
308,2023-04-12,sh.000300,4102.3968,4108.2451,4090.2784,4097.2876,4100.1479,16596527800,325425226403.2000,-0.069761
309,2023-04-13,sh.000300,4081.3871,4088.8809,4059.5744,4068.9786,4097.2876,15644429500,300291020752.9000,-0.690921
310,2023-04-14,sh.000300,4078.9703,4098.2151,4075.2049,4091.9988,4068.9786,15069568200,306201501438.7000,0.565749
311,2023-04-17,sh.000300,4090.0719,4149.3836,4089.5090,4149.3836,4091.9988,18877309500,341831272792.7000,1.402366
312,2023-04-18,sh.000300,4139.3088,4169.6678,4138.4618,4162.0320,4149.3836,17018413000,331545662315.6000,0.304826
313,2023-04-19,sh.000300,4159.3938,4159.3938,4118.6261,4124.5589,4162.0320,16255459200,312219504522.6000,-0.900356
314,2023-04-20,sh.000300,4122.9461,4125.8231,4094.0022,4113.0192,4124.5589,16270667700,332172409512.0000,-0.279780
315,2023-04-21,sh.000300,4114.2642,4114.2642,4031.9123,4032.5672,4113.0192,18080243500,347852011602.5000,-1.956033
316,2023-04-24,sh.000300,4031.3030,4033.6367,3967.9070,3982.6429,4032.5672,17009921700,328375614674.3000,-1.238028
317,2023-04-25,sh.000300,3985.1055,3991.6868,3925.4360,3962.6658,3982.6429,17255540900,331110619767.7000,-0.501604
318,2023-04-26,sh.000300,3950.2553,3975.6562,3934.6625,3959.2323,3962.6658,16270200600,322062811333.5000,-0.086646
319,2023-04-27,sh.000300,3948.0313,3999.1302,3942.8152,3988.4185,3959.2323,15382819500,304804002557.4000,0.737168
320,2023-04-28,sh.000300,3993.2561,4030.4469,3993.2561,4029.0858,3988.4185,17950848800,328936294025.2000,1.019635
321,2023-05-04,sh.000300,4013.4713,4035.7832,4001.1259,4030.2471,4029.0858,22758284600,345492506049.3000,0.028823
322,2023-05-05,sh.000300,4031.0946,4047.6015,3998.3920,4016.8774,4030.2471,20662692400,307694489937.0000,-0.331734
323,2023-05-08,sh.000300,4028.1056,4070.7724,4018.9608,4062.6624,4016.8774,25558308500,359539954170.1000,1.139816
324,2023-05-09,sh.000300,4065.4390,4092.8501,4026.3886,4027.8754,4062.6624,27930604800,396422120420.6000,-0.856261
325,2023-05-10,sh.000300,4017.9358,4019.0587,3984.6287,3996.8695,4027.8754,20755270900,309484851741.1000,-0.769783
326,2023-05-11,sh.000300,4005.7823,4018.0579,3988.4816,3990.6637,3996.8695,14480461900,241052071431.6000,-0.155267
327,2023-05-12,sh.000300,3987.7690,3999.3831,3937.5274,3937.7622,3990.6637,14442172800,228992923388.1000,-1.325632
328,2023-05-15,sh.000300,3938.8300,3998.8872,3923.0317,3998.8872,3937.7622,17625736200,279531163508.4000,1.552278
329,2023-05-16,sh.000300,4002.5237,4005.0150,3966.9921,3978.2054,3998.8872,13683327100,234840652671.0000,-0.517189
330,2023-05-17,sh.000300,3971.7017,3982.6044,3945.7137,3960.1650,3978.2054,11844818500,205195685976.4000,-0.453481
331,2023-05-18,sh.000300,3965.5162,3982.7178,3939.5526,3956.0701,3960.1650,13653394700,229134184412.9000,-0.103402
332,2023-05-19,sh.000300,3946.2215,3967.2816,3928.3160,3944.5403,3956.0701,12021247900,207094944781.3000,-0.291446
333,2023-05-22,sh.000300,3941.0015,3985.4031,3935.8015,3969.3277,3944.5403,10911660500,202185550245.9000,0.628398
334,2023-05-23,sh.000300,3968.2346,3971.9390,3913.1882,3913.1882,3969.3277,11868507700,189955815340.0000,-1.414333
335,2023-05-24,sh.000300,3903.7818,3903.7818,3859.0935,3859.0935,3913.1882,13725826500,211768410520.2000,-1.382369
336,2023-05-25,sh.000300,3851.4053,3861.3815,3817.8365,3850.4996,3859.0935,12415077000,213313620055.3000,-0.222692
337,2023-05-26,sh.000300,3848.4174,3859.6291,3815.5701,3850.9511,3850.4996,10032643900,191537814872.5000,0.011726
338,2023-05-29,sh.000300,3862.0838,3866.7238,3819.1822,3833.9416,3850.9511,13185996700,230095604813.4000,-0.441696
339,2023-05-30,sh.000300,3827.7924,3844.0052,3789.2736,3837.7531,3833.9416,13761962900,244566265534.9000,0.099415
340,2023-05-31,sh.000300,3827.1634,3827.1634,3781.4034,3798.5434,3837.7531,12638736800,235606123947.6000,-1.021684
341,2023-06-01,sh.000300,3788.5902,3832.2051,3786.7344,3806.8679,3798.5434,13456188100,241829546409.4000,0.219150
342,2023-06-02,sh.000300,3821.6198,3865.2843,3821.6198,3861.8337,3806.8679,12501511000,232696547130.8000,1.443859
343,2023-06-05,sh.000300,3860.5557,3860.5557,3832.4578,3844.2492,3861.8337,11616398900,211144360143.7000,-0.455341
344,2023-06-06,sh.000300,3840.4587,3867.8452,3802.8449,3808.1629,3844.2492,12578125800,222091722592.2000,-0.938709
345,2023-06-07,sh.000300,3815.4823,3823.1124,3780.1021,3789.3418,3808.1629,9886243200,189879792179.6000,-0.494230
346,2023-06-08,sh.000300,3791.0826,3834.3888,3777.7752,3820.1867,3789.3418,11870093400,199119300649.7000,0.813991
347,2023-06-09,sh.000300,3822.4088,3836.7026,3811.2189,3836.7026,3820.1867,13431986300,247296087070.9000,0.432332
348,2023-06-12,sh.000300,3827.3253,3859.7156,3813.8577,3844.4324,3836.7026,12675854300,240791270473.5000,0.201470
349,2023-06-13,sh.000300,3838.1287,3867.3034,3833.4598,3864.9074,3844.4324,11092494600,225435215314.9000,0.532588
350,2023-06-14,sh.000300,3872.7155,3891.6656,3862.0609,3864.0247,3864.9074,12495575900,243932581183.9000,-0.022839
351,2023-06-15,sh.000300,3871.7746,3925.4994,3871.7746,3925.4994,3864.0247,12836993800,282635910894.2000,1.590950
352,2023-06-16,sh.000300,3932.2114,3968.0128,3928.5419,3963.3509,3925.4994,13976007600,280374762837.8000,0.964247
353,2023-06-19,sh.000300,3957.0327,3957.0327,3922.4742,3930.9079,3963.3509,13490584800,268213068579.8000,-0.818575
354,2023-06-20,sh.000300,3926.0940,3937.4945,3918.4730,3924.2377,3930.9079,12252031800,266274081286.8000,-0.169686
355,2023-06-21,sh.000300,3909.1044,3920.1276,3864.0323,3864.0323,3924.2377,11834657500,243630705591.5000,-1.534194
356,2023-06-26,sh.000300,3833.4436,3841.2862,3801.0537,3809.6962,3864.0323,13399041900,247713845779.5000,-1.406202
357,2023-06-27,sh.000300,3811.6872,3851.8957,3806.3242,3845.4334,3809.6962,11699268100,210097713687.6000,0.938059
358,2023-06-28,sh.000300,3836.6086,3846.8516,3808.1607,3840.7986,3845.4334,10702154100,206187959876.8000,-0.120527
359,2023-06-29,sh.000300,3836.7305,3840.7132,3817.3759,3821.8435,3840.7986,9828927400,204110031407.8000,-0.493520
360,2023-06-30,sh.000300,3816.3345,3860.0311,3813.5520,3842.4516,3821.8435,10126842900,208146272909.0000,0.539219
361,2023-07-03,sh.000300,3853.2919,3897.3273,3853.2919,3892.8821,3842.4516,13315805100,256876520211.7000,1.312456
362,2023-07-04,sh.000300,3888.0328,3899.9755,3878.3978,3899.0133,3892.8821,10949452700,216335611421.8000,0.157498
363,2023-07-05,sh.000300,3895.1945,3899.5188,3864.1301,3868.8054,3899.0133,9763638400,188400265050.6000,-0.774758
364,2023-07-06,sh.000300,3857.0304,3876.8901,3836.4573,3842.7547,3868.8054,10012184200,184742420862.3000,-0.673353
365,2023-07-07,sh.000300,3831.5955,3844.8438,3819.0772,3825.6988,3842.7547,10090692000,173918560673.0000,-0.443846
366,2023-07-10,sh.000300,3841.5591,3865.4566,3831.9200,3844.3269,3825.6988,9203344100,185360813110.7000,0.486920
367,2023-07-11,sh.000300,3853.7955,3870.6549,3844.5244,3869.4861,3844.3269,8651071600,177585694368.3000,0.654450
368,2023-07-12,sh.000300,3864.6013,3874.0403,3838.5632,3843.4369,3869.4861,11152202400,214046519056.1000,-0.673195
369,2023-07-13,sh.000300,3855.6620,3901.1023,3855.6620,3898.4229,3843.4369,12030023200,235278706834.5000,1.430647
370,2023-07-14,sh.000300,3904.6033,3908.4871,3893.7862,3899.1027,3898.4229,12236484600,220230466522.9000,0.017438
371,2023-07-17,sh.000300,3881.6225,3881.6225,3852.2626,3867.1749,3899.1027,9834014400,174623552807.4000,-0.818850
372,2023-07-18,sh.000300,3871.0444,3871.0444,3844.5129,3854.9393,3867.1749,9143861500,167104315117.1000,-0.316396
373,2023-07-19,sh.000300,3848.4826,3860.0092,3830.4073,3850.8663,3854.9393,7958570000,151311481029.8000,-0.105657
374,2023-07-20,sh.000300,3857.7725,3875.6241,3818.7134,3823.6946,3850.8663,9204207600,174320872139.8000,-0.705600
375,2023-07-21,sh.000300,3816.9835,3849.5109,3808.8030,3821.9100,3823.6946,7950756300,157144211209.3000,-0.046672
376,2023-07-24,sh.000300,3803.3492,3828.7853,3798.8048,3805.2210,3821.9100,7548354500,151448369566.2000,-0.436666
377,2023-07-25,sh.000300,3866.6445,3915.8148,3866.6445,3915.1153,3805.2210,16306632000,299853562168.1000,2.887987
378,2023-07-26,sh.000300,3908.1740,3912.9834,3893.3987,3907.0128,3915.1153,10788171700,192912604792.0000,-0.206954
379,2023-07-27,sh.000300,3914.2298,3935.3578,3894.6923,3902.3458,3907.0128,11066710900,196845425513.0000,-0.119452
380,2023-07-28,sh.000300,3889.7929,4000.9190,3886.5535,3992.7376,3902.3458,17973548100,310092467404.5000,2.316345
381,2023-07-31,sh.000300,4018.8895,4064.3621,4002.0784,4014.6301,3992.7376,19960683000,366544120003.6000,0.548308
382,2023-08-01,sh.000300,4009.1831,4031.7008,3983.0273,3998.0010,4014.6301,14228685900,255620773637.6000,-0.414213
383,2023-08-02,sh.000300,3985.6951,4008.3343,3958.5127,3969.8950,3998.0010,12585569000,204875690923.8000,-0.703001
384,2023-08-03,sh.000300,3962.1296,4004.9996,3962.1296,4004.9839,3969.8950,12900664000,224809824820.3000,0.883875
385,2023-08-04,sh.000300,4033.7239,4058.2431,4011.6202,4020.5792,4004.9839,17826718900,316529733837.7000,0.389397
386,2023-08-07,sh.000300,4002.9677,4002.9677,3977.0173,3990.1531,4020.5792,12131066200,227090572750.9000,-0.756759
387,2023-08-08,sh.000300,3980.0423,4002.2904,3963.4632,3979.7322,3990.1531,10987169900,202611335313.8000,-0.261165
388,2023-08-09,sh.000300,3967.3566,3982.1091,3961.8434,3967.5652,3979.7322,9464026900,174394242765.3000,-0.305724
389,2023-08-10,sh.000300,3962.8569,3976.4637,3945.3869,3975.7166,3967.5652,9717684900,175646730198.2000,0.205451
390,2023-08-11,sh.000300,3977.9834,3977.9834,3884.2538,3884.2538,3975.7166,12608293100,203546314647.4000,-2.300536
391,2023-08-14,sh.000300,3840.8872,3859.4718,3814.0711,3855.9061,3884.2538,11596633600,197623765246.4000,-0.729811
392,2023-08-15,sh.000300,3858.3662,3865.2840,3811.6839,3846.5357,3855.9061,10309711100,177437071692.5000,-0.243014
393,2023-08-16,sh.000300,3830.8274,3852.4198,3817.6324,3818.3338,3846.5357,9461694600,169323869027.6000,-0.733177
394,2023-08-17,sh.000300,3801.1969,3836.1507,3782.4967,3831.1008,3818.3338,9841549300,174093848242.9000,0.334361
395,2023-08-18,sh.000300,3832.4554,3844.1950,3784.0038,3784.0038,3831.1008,9554963800,168445686988.2000,-1.229333
396,2023-08-21,sh.000300,3773.2250,3782.1112,3729.5550,3729.5550,3784.0038,9870836900,173379942906.6000,-1.438920
397,2023-08-22,sh.000300,3748.0675,3770.0556,3704.6785,3758.2271,3729.5550,12031832700,203463879671.8000,0.768781
398,2023-08-23,sh.000300,3751.7736,3756.1659,3695.0309,3696.6339,3758.2271,9708163800,160476231586.9000,-1.638890
399,2023-08-24,sh.000300,3711.5403,3748.8567,3701.5717,3723.4293,3696.6339,11961452100,196257391083.7000,0.724859
400,2023-08-25,sh.000300,3703.5136,3734.2185,3695.8442,3709.1517,3723.4293,10518261000,175601437172.9000,-0.383453
401,2023-08-28,sh.000300,3911.5485,3911.5485,3740.5279,3752.6194,3709.1517,19799037900,335047670966.8000,1.171904
402,2023-08-29,sh.000300,3743.0534,3810.3772,3742.0758,3790.1067,3752.6194,15248614600,262134936751.0000,0.998964
403,2023-08-30,sh.000300,3803.1191,3813.7032,3780.2411,3788.5097,3790.1067,12967166100,226727480838.7000,-0.042136
404,2023-08-31,sh.000300,3786.9261,3793.9972,3762.0046,3765.2678,3788.5097,11896164600,193577001342.0000,-0.613484
405,2023-09-01,sh.000300,3778.9129,3808.5306,3778.9129,3791.4912,3765.2678,10531904500,172219141586.1000,0.696455
406,2023-09-04,sh.000300,3812.9873,3854.2605,3804.5886,3848.9517,3791.4912,14238520100,237934727924.3000,1.515512
407,2023-09-05,sh.000300,3839.5779,3839.5779,3814.3338,3820.3174,3848.9517,10405233300,181377877955.3000,-0.743951
408,2023-09-06,sh.000300,3808.1000,3817.5239,3790.8949,3812.0283,3820.3174,9344239300,166081524007.0000,-0.216974
409,2023-09-07,sh.000300,3802.2272,3802.2272,3756.8530,3758.4748,3812.0283,9510390300,164405748827.5000,-1.404856
410,2023-09-08,sh.000300,3747.6509,3753.2630,3724.9870,3739.9927,3758.4748,7163816600,129197657303.1000,-0.491745
411,2023-09-11,sh.000300,3740.5846,3788.3219,3734.7228,3767.5370,3739.9927,10535801600,186871759441.3000,0.736480
412,2023-09-12,sh.000300,3764.3331,3775.0930,3755.4162,3760.6048,3767.5370,7938537800,140117510233.3000,-0.183998
413,2023-09-13,sh.000300,3759.6091,3768.8162,3719.1114,3736.6513,3760.6048,8157690100,138238089912.5000,-0.636959
414,2023-09-14,sh.000300,3736.9355,3748.8177,3717.3107,3733.5077,3736.6513,10038607500,151578100463.9000,-0.084129
415,2023-09-15,sh.000300,3740.7853,3749.0247,3699.3806,3708.7766,3733.5077,10939568900,180398970938.3000,-0.662409
416,2023-09-18,sh.000300,3698.9344,3737.5306,3691.1107,3727.7110,3708.7766,8672774100,156966973910.5000,0.510530
417,2023-09-19,sh.000300,3723.4244,3724.0717,3702.6934,3720.5021,3727.7110,8319903800,135216895229.4000,-0.193387
418,2023-09-20,sh.000300,3715.9578,3718.5207,3705.1274,3705.6898,3720.5021,7544820900,117691805957.0000,-0.398126
419,2023-09-21,sh.000300,3698.3130,3708.4557,3672.4448,3672.4448,3705.6898,8303100500,135011796555.2000,-0.897134
420,2023-09-22,sh.000300,3672.6402,3740.4183,3664.7661,3738.9327,3672.4448,11023116600,192236467362.8000,1.810453
421,2023-09-25,sh.000300,3738.0622,3738.0622,3711.2049,3714.6037,3738.9327,9259647900,155793827361.5000,-0.650694
422,2023-09-26,sh.000300,3711.7106,3723.8481,3692.6172,3692.8928,3714.6037,7804452500,137808437774.8000,-0.584474
423,2023-09-27,sh.000300,3694.9607,3731.1405,3694.3938,3700.4950,3692.8928,9162921000,164790435265.8000,0.205860
424,2023-09-28,sh.000300,3711.2117,3716.0569,3685.3001,3689.5172,3700.4950,8522171900,153500421344.0000,-0.296658
425,2023-10-09,sh.000300,3678.9290,3694.1713,3641.9966,3684.7272,3689.5172,10214805800,178072374748.1000,-0.129827
426,2023-10-10,sh.000300,3696.2542,3701.2562,3655.5890,3657.1259,3684.7272,9916373000,161938958924.8000,-0.749073
427,2023-10-11,sh.000300,3674.7514,3689.5347,3658.3550,3667.5483,3657.1259,10209158700,187667554127.0000,0.284989
428,2023-10-12,sh.000300,3697.9337,3711.4985,3682.8418,3702.3824,3667.5483,11436322500,194598219817.3000,0.949793
429,2023-10-13,sh.000300,3677.9585,3678.1913,3652.3094,3663.4104,3702.3824,9828798700,170152309003.0000,-1.052620
430,2023-10-16,sh.000300,3664.0390,3664.0390,3615.7686,3626.5972,3663.4104,9185311800,159537973598.4000,-1.004889
431,2023-10-17,sh.000300,3635.2994,3645.5654,3619.1277,3639.4018,3626.5972,9074518800,147056233347.4000,0.353075
432,2023-10-18,sh.000300,3631.0671,3632.0579,3608.9768,3610.5767,3639.4018,9454587900,158982356667.4000,-0.792029
433,2023-10-19,sh.000300,3588.5154,3588.5154,3532.3059,3533.5445,3610.5767,11173752000,189194781843.9000,-2.133515
434,2023-10-20,sh.000300,3518.3464,3535.6623,3501.7250,3510.5889,3533.5445,9851860500,169591289145.3000,-0.649648
435,2023-10-23,sh.000300,3500.1990,3505.3468,3450.6456,3474.2438,3510.5889,9656165200,152054894179.0000,-1.035299
436,2023-10-24,sh.000300,3481.7644,3495.0039,3453.1016,3487.1302,3474.2438,11554728900,186529203442.0000,0.370912
437,2023-10-25,sh.000300,3524.2965,3531.8314,3500.9154,3504.4576,3487.1302,12800961700,203691741119.2000,0.496896
